Date,Bitcoin,M1,PHILA,NASDAQ,SP500,Energy,Materials,Industrials,Consumer.Discretionary,Consumer.Staples,Health.Care,Financials,IT,Communication.Services,Utilities,Real.Estate,Gold,Bond10yr,Bond2yr,Oil
2022-08-15,21534.12109,20451.7,3077.327,13128.053,4297.14,585.8561,509.44977,845.15607,1346.5985,791.79694,1563.7861,590.3472,2651.0845,204.50499,391.7848,286.326,1779.36,2.79,3.2,92.24
2022-08-22,19616.81445,20376.6,2843.367,12381.573,4137.99,602.10266,489.4967,818.12994,1279.8013,789.90686,1525.9457,567.359,2517.5422,191.6029,387.98297,273.591,1735.7,3.03,3.32,93.42
2022-08-29,19986.71289,20294.9,2744.498,12017.669,4030.61,639.0998,487.4445,802.0406,1247.9064,771.0436,1470.0698,555.0333,2413.7432,185.89897,384.11783,266.418,1737.82,3.12,3.42,97.4
2022-08-29,19986.71289,20294.9,2744.498,12017.669,4030.61,639.0998,487.4445,802.0406,1247.9064,771.0436,1470.0698,555.0333,2413.7432,185.89897,384.11783,266.418,1737.82,3.12,3.42,97.4
2022-09-12,19419.50586,20324.9,2731.089,12266.411,4110.41,623.3001,493.693,807.86163,1307.3271,771.4117,1526.9789,574.07166,2437.5955,188.9771,394.81476,271.128,1724.07,3.37,3.58,88.18
2022-09-19,18802.09766,20264.4,2577.944,11535.02,3899.89,596.7332,464.26477,761.78516,1253.0059,745.23615,1473.1063,553.5735,2270.0637,176.82161,381.07748,250.875,1675.78,3.49,3.95,86.15
2022-09-26,19044.10742,20120.7,2373.466,10802.922,3655.04,528.638,423.83417,709.4615,1147.573,724.5525,1416.7211,508.21133,2156.2651,164.89156,355.8087,229.039,1621.57,3.88,4.27,77.17
2022-10-03,19446.42578,20171.9,2393.317,10815.435,3678.43,584.4461,442.32013,722.00024,1125.0437,707.86804,1441.4924,518.6961,2145.3076,166.83363,342.4569,230.145,1699.22,3.67,4.12,84.05
2022-10-10,19268.09375,20097.4,2275.345,10542.102,3612.39,616.1827,438.03162,723.014,1102.9479,695.03986,1420.4645,511.19412,2080.9644,163.62521,324.32422,213.978,1667.96,.,.,91.6
2022-10-17,19567.00781,20125.2,2211.659,10675.801,3677.95,625.03296,439.62134,732.7213,1109.3701,710.8801,1466.1774,527.95593,2108.8103,166.72601,322.26093,219.683,1649.94,4.02,4.45,86
2022-10-24,20635.60352,19960.3,2351.547,10952.612,3797.34,670.52234,452.2371,760.0867,1129.7958,731.0766,1502.2781,542.1229,2208.422,170.97581,324.2085,217.165,1648.6,4.25,4.5,86.12
2022-10-31,20926.48633,19995.4,2384.454,10988.146,3871.98,689.83264,466.11942,797.71155,1124.5232,757.2522,1546.6438,563.91205,2241.133,161.86462,339.17868,230.252,1633.12,4.1,4.51,86.54
2022-11-07,16353.36523,19997.6,2450.621,10564.52,3806.8,714.12604,478.0929,812.4817,1060.386,754.5182,1539.4109,568.3708,2149.864,155.16135,333.90607,226.514,1674.68,4.22,4.72,91.8
2022-11-14,16291.83203,19990.8,2728.054,11196.22,3957.25,712.28314,509.7934,835.1845,1110.9307,758.88824,1550.9346,586.34375,2304.9153,166.00723,340.85486,236.281,1771.8,3.88,4.4,85.85
2022-11-21,16444.62695,19965.3,2675.83,11024.511,3949.94,689.4612,504.54007,842.05554,1079.2109,786.38513,1566.484,588.68994,2281.5332,164.96411,349.82733,239.959,1737.81,3.83,4.48,79.74
2022-11-28,17130.48633,19902.3,2678.777,11049.499,3963.94,681.81305,505.93942,839.4242,1100.3846,792.6775,1583.6702,588.72644,2280.5159,165.38725,354.82574,236.178,1740.75,3.69,4.46,77.1
2022-12-05,17104.19336,19950.7,2738.047,11239.937,3998.84,667.0091,515.0252,848.6532,1096.9246,794.22815,1610.1068,580.67615,2321.5415,170.93712,356.7511,239.837,1768.39,3.6,4.41,76.83
2022-12-12,16757.97656,19916,2779.206,11143.738,3990.56,645.1155,512.3208,849.9918,1083.7914,797.3381,1621.8497,579.5524,2331.384,165.3514,365.84705,241.663,1781.15,3.61,4.39,72.96
2022-12-19,16841.98633,19898.3,2599.859,10546.032,3817.66,641.143,489.2382,822.27576,1023.13617,777.77966,1570.1636,556.761,2189.5002,156.64369,354.2872,231.201,1787.44,3.57,4.25,75.05
2022-12-19,16841.98633,19898.3,2599.859,10546.032,3817.66,641.143,489.2382,822.27576,1023.13617,777.77966,1570.1636,556.761,2189.5002,156.64369,354.2872,231.201,1787.44,3.57,4.25,75.05
2022-12-19,16841.98633,19898.3,2599.859,10546.032,3817.66,641.143,489.2382,822.27576,1023.13617,777.77966,1570.1636,556.761,2189.5002,156.64369,354.2872,231.201,1787.44,3.57,4.25,75.05
2023-01-09,20880.79883,19777.1,2686.752,10635.65,3892.09,669.19006,509.4925,850.40717,1033.9257,784.58984,1556.2506,586.18445,2200.611,165.27158,363.29865,238.01,1871.59,3.53,4.19,74.69
2023-01-09,20880.79883,19777.1,2686.752,10635.65,3892.09,669.19006,509.4925,850.40717,1033.9257,784.58984,1556.2506,586.18445,2200.611,165.27158,363.29865,238.01,1871.59,3.53,4.19,74.69
2023-01-23,23774.56641,19499.3,2934.831,11364.414,4019.81,693.90796,523.4286,847.0547,1098.787,761.1071,1566.2408,594.74664,2344.7542,180.23586,352.14053,247.329,1931.3,3.52,4.21,81.62
2023-01-30,22955.66602,19389,2866.687,11393.814,4017.77,684.5272,521.7913,847.4368,1131.0947,762.7091,1533.5681,599.8855,2339.6401,179.60832,348.68338,250.561,1922.52,3.55,4.25,77.97
2023-02-06,21788.20313,19424.5,3029.743,11887.45,4111.08,656.34296,519.95905,868.4748,1175.117,767.0253,1537.0973,607.63947,2444.9995,190.03288,348.0391,255.767,1867.36,3.63,4.44,74.11
2023-02-13,24327.64258,19337.7,3057.319,11891.789,4137.29,687.905,519.5589,871.8282,1167.3706,771.63824,1556.0962,612.86664,2491.4731,181.84145,345.74747,254.386,1853.39,3.72,4.52,80.14
2023-02-13,24327.64258,19337.7,3057.319,11891.789,4137.29,687.905,519.5589,871.8282,1167.3706,771.63824,1556.0962,612.86664,2491.4731,181.84145,345.74747,254.386,1853.39,3.72,4.52,80.14
2023-02-27,22435.51367,19277,2951.207,11466.979,3982.24,647.35364,512.5083,854.0427,1130.6304,757.4064,1491.0231,592.027,2384.7336,173.10934,334.58948,239.858,1817.31,3.92,4.78,75.57
2023-03-06,22163.94922,19288.9,2994.592,11675.737,4048.42,664.9481,523.14404,872.7663,1127.4501,758.1676,1502.3877,597.36017,2454.8586,178.82608,336.28003,242.247,1846.85,3.98,4.89,80.39
2023-03-13,28038.67578,19248.3,2921.705,11188.843,3855.76,616.4743,485.89264,830.3814,1074.9034,744.6754,1457.1428,525.6273,2379.9998,171.13184,330.21628,229.834,1913.23,3.55,4.03,74.68
2023-03-20,27994.33008,19045.8,3114.713,11675.538,3951.57,596.97644,483.51627,826.05597,1101.9493,760.7824,1481.5508,519.15173,2506.7393,183.4409,340.61743,228.789,1978.71,3.47,3.92,67.56
2023-03-27,28199.30859,18878.8,3083.575,11768.836,3977.53,610.60266,487.64008,827.24,1104.4384,765.4808,1490.71,523.1986,2530.3174,186.74059,334.23602,222.451,1956.56,3.53,3.94,72.87
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
2023-04-03,28333.05078,18895.2,3200.427,12189.453,4124.51,666.0726,511.2256,858.21,1153.3511,784.38904,1527.0352,536.3588,2637.779,192.54082,341.51575,232.559,1984.11,3.43,3.97,80.4
